text	topic	parent_L1
Turkey added Asu Ceren, Cuneyt Celik, Cooper, Dünya Atay, Eskreyn, Iberoptik, Flypropaganda, Fu, Funk, Goksu Gul, Jellyfishandroyale, Kmr, Küf Project, Levent Bozkurt, Mekazoo, Miray özcan, Nnuka, Omeria, Pet05, Shione, Sesin çıksın, Tabone, Techone, Yeni Anıt, Zoe, Wicx, and Choma.	Public art	Public sphere
While POWWOW shares the name of the Native American Pau Wau gathering, the festival's name originates combining the "Pow" of comic book action bubbles with the "WOW" of a reader's reaction.	Public art	Public sphere
It debuted publicly in Rotterdam in February 2007 and went on to be exhibited at the Museum of Modern Art (MoMA) and Tate Modern, among other venues.	Public art	Public sphere
Nymphaeum was the general name throughout the Mediterranean for an ornate structure that terminated an aqueduct bringing water from distant elevated terrain, say a stream or copious springs.	Public art	Public sphere
The selected site at the corner of Wingrove Avenue and Station Streets has enabled us to design a work of monumental scale which will have a strong presence, provide a unifying focus and become a landmark identified with Fairfield.	Public art	Public sphere
On the westside of the country, some younger stones (from the fourteenth to sixteenth centuries), have been found in three areas: Luss, Inchcailloch, and Loch Lomond, and Glendaruel.	Public art	Public sphere
(2020) indicate that soil samples predating the geoglyph are approximately 7,000 years old (AD ±4980).	Public art	Public sphere
They are of a monumental scale with several of the individual blocks weighing over 5 long tons (5 t).	Public art	Public sphere
Construction of the fountain began in 1929 by architect Pavia Høegh (1886-1956), the grandfather of artist Aka Høegh.	Public art	Public sphere
Cigarette is a public artwork by United States artist Tony Smith, located on the grounds of the Albright Knox Art Gallery in Buffalo, NY.	Public art	Public sphere
Rists repeatedly sings "I'm not the girl who misses much", a reference to the first line of the song "Happiness Is a Warm Gun" by the Beatles.	Public art	Public sphere
The corporation produced the Sarasota Chalk Festival, a cultural event designed to celebrate the sixteenth century performance art of Italian street painting.	Public art	Public sphere
In traditional Persian architecture, a howz (Persian: حوض) is a centrally positioned symmetrical axis pool.	Public art	Public sphere
Fontaine du Printemps, Square Calmette, (1932), Paul Manaut and Gilbert Privat, sculptors Fontaine Jean-Moulin, Square Jean-Moulin, porte de Châtillon, (1957).	Public art	Public sphere
The installation work was carried out by the French technical expert Matias Richet and a Peruvian architect, surnamed Salazar, was in charge of the construction of the stone plinth.	Public art	Public sphere
On 23 August, at the height of the Battle of Tripoli, NTC rebels breached the Bab al-Azizia compound and international news stations broadcast pictures of rebels gathered around the statue, with one fighter having climbed onto it.	Public art	Public sphere
Sculpture gardens may also vary greatly in size and scope, either featuring the collected works of multiple artists, or the artwork of a single individual.	Public art	Public sphere
"Duncombe's Dog" In settlement of his gambling debts in 1778, Jennings was forced to sell the sculpture, stating "A fine dog it was, and a lucky dog was I to purchase it".	Public art	Public sphere
The sculptures differ from common garden statues by virtue of their original intent as well as designs which were meant to be embedded into a masonry wall.	Public art	Public sphere
However, it has been speculated that they might have been on the left pillar and the lesene to the right of the fresco.	Public art	Public sphere
French 16th-century gardens in the Ile-de-France were generally in flat terrain that did not lend itself to elaborate jeux d'eau.	Public art	Public sphere
Sir William Blackstone is a bronze statue by Paul Wayland Bartlett of the English legal scholar William Blackstone.	Public art	Public sphere
Seeking investment in YrWall, the entrepreneurs were successful in gaining £50,000 for 40% of the YrWall parent company Lumacoustics from Dragons Deborah Meaden and Peter Jones.	Public art	Public sphere
In November 2018 Laura Alarcón Rapu, the Governor of Easter Island, asked the British Museum to return the statue.	Public art	Public sphere
The cost of demolishing the prison, and thus the budget for the artwork, was estimated at somewhere between one and three million dollars.	Public art	Public sphere
This cornfield was stewarded by Lauren Bon and a large team of collaborators and volunteers for a full agricultural cycle in 2005 – 2006.	Public art	Public sphere
On 8 April 2000 a memorial plate dedicated to American pilots whose aircraft was brought down on 8 April 1950 by the USSR Air Forces near Liepāja was added to the pedestal of the monument.	Public art	Public sphere
The Statehouse was built in 1888 and remains one of the most important Neo-Classical Revival buildings in the state of Indiana.	Public art	Public sphere
Bollywood Art Project (BAP) is an urban art project started in 2012 in Mumbai, India in memoir of popular Hindi Cinema of Bollywood.	Public art	Public sphere
Instead of allowing the work to undergo further degradation, the monks began approaching art dealers, hoping to sell it.	Public art	Public sphere
By the time the Tower was fully restored in September 2017, the 1950s surgery center the stairwell had once attached to had been demolished and a new hospital building had been constructed.	Public art	Public sphere
In the introduction to the book, Ellis noted that US photographer Charles Gatewood had written to him and sent him photographs of similar stencil graffiti that had recently appeared in New York City, leading Ellis to speculate that: ...	Public art	Public sphere
Each year, the theme refers to a social issue that is applicable to all and makes both the artists and the audience look at these social issues in new and transformative ways.	Public art	Public sphere
More than 3,000 VIPs from the world of politics, business and culture took part in the opening ceremony.	Public art	Public sphere
In addition to his diligent practice of painting and calligraphy, Pan also delved into music and poetry.	Public art	Public sphere
"More on Hoa Hakananai'a: Paint, petroglyphs, and a sledge, and the independent value of archaeological and historical evidence" (PDF).	Public art	Public sphere
It first arrived at UMMA as a long-term loan in 2008, helping to celebrate the museum's new Maxine and Stuart Frankel and the Frankel Family Wing.	Public art	Public sphere
The project The name of the project, Djerbahood, was imposed to the organizers by the giant letters THE HOOD installed by Rodolphe Cintorino at the entrance of the village, also known as El Hara Sghira or "the small neighborhood" in Arabic.	Public art	Public sphere
In 1962, Hunt was the youngest artist exhibited at the Seattle World's Fair, and in 1971, Hunt became the first African-American sculptor to receive a retrospective exhibition of his work at the Museum of Modern Art in New York.	Public art	Public sphere
On 11 and 12 September 2010, the Berenkuil was the stage for the international graffiti festival "Step In The Arena", which was held again on 9 and 10 July 2011.	Public art	Public sphere
However, in the opinion of the monument's creators, the aid was of the wrong kind: barely-edible canned food, instead of weapons.	Public art	Public sphere
It was built to commemorate the arrival of Konev's 1st Ukrainian Front, namely the Fourth Tank Army led by Lelyushenko, on 9 May 1945, ending the German occupation of Prague.	Public art	Public sphere
See also Continuum sculpture Delta Solar List of public art in Washington, D.C., Ward 2 References Further reading "Fabricating a soaring symbol of the space age {Richard Lippold's Ad astra}." AIA Journal 65, (October 1976): Art Index Retrospective: 1929–1984 (H.	Public art	Public sphere
They didn't reflect the light of the sun from any possible viewing angles on the street, but the artist worked with them as well, using morse code to embed messages in the window grids.	Public art	Public sphere
Zhang Guanghua (China Merchants Bank's vice president) were appointed as the chairman and Vice Chairman of Wing Lung Bank respectively.	Public art	Public sphere
Art exhibition "Best Before" in Lunchmoney Gallery, Aarhus, Denmark 2012 Street Art The New Generation, Brandts Museum of Art, Odense.	Public art	Public sphere
His photographic records resulted in the video Arte Para Todos, shown at the International São Paulo Biennial in 1977.	Public art	Public sphere
The architectural sculpture was created for the Milwaukee Fire Department station at the intersection of 103rd Street and Fond du Lac Avenue.	Public art	Public sphere
The Family is a public art work by artist Joseph Puccetti that depicts an abstract man, woman and child encircled by a ring.	Public art	Public sphere
Social sculpture and political art ART/MEDIA operated as a museum without walls with an office located in the historical Kimo Theater on Route 66.	Public art	Public sphere
Zygielbojm11 May 1943 London The monument is part of the Memorial Route of Jewish Martyrdom and Struggle, leading from the intersection of Anielewicza and Zamenhofa Streets and the Monument to the Ghetto Heroes, to the Umschlagplatz Monument.	Public art	Public sphere
In architecture, and specifically Gothic architecture, a gargoyle () is a carved or formed grotesque with a spout designed to convey water from a roof and away from the side of a building, thereby preventing it from running down masonry walls and eroding the mortar between.	Public art	Public sphere
The construction intent document was submitted to the Senior Associate University Architect and Director of IUPUI Project Development in June 2004 and the final bid document was issued in June 2006.	Public art	Public sphere
The artwork is located in a small park near Third and Walker Streets in the Walker's Point neighborhood.	Public art	Public sphere
An aqueduct of 74 m on the north side of the spur would have to reach the sources of the Kladeos in Erymanthos, near Mageiras at 3.5 km from Olympia.	Public art	Public sphere
The image shows one example with a phallus portrayed with wings and the feet of an animal, and a phallus for a tail.	Public art	Public sphere
When another user comes within range of an RFID-tagged object, the associated graffiti is downloaded onto their mobile device.	Public art	Public sphere
They stated that the theme was open to interpretation as long as the finished work would supply birds with water.	Public art	Public sphere
The name by which the beach is actually known comes from a nearby cave where it seems that Hotu Matu’a could have been installed while building a house for him.	Public art	Public sphere
In a small city forest threatened by urban planners, a 200-pound revolver welded in iron was chained to one of the trees, carrying the stencil text: “My Ancestors Went Hunting in These Woods”.	Public art	Public sphere
The owner, Baron Emile d'Erlanger, donated the canvases to the Spanish state in 1881, and they are now on display at the Museo del Prado.	Public art	Public sphere
Transportation Since the island was largely treeless by the time the Europeans first visited, the movement of the statues was a mystery for a long time.	Public art	Public sphere
Some hydraulophones include an underwater hydrophone pickup to allow the sounds produced by the water to be electrically amplified.	Public art	Public sphere
was founded in 2010 by Denise Kowal as a 501(c)(3) nonprofit corporation, based in Sarasota, Florida in the United States.	Public art	Public sphere
History Whitaker Wright The statues were amongst the property of the celebrated fraudster Whitaker Wright.	Public art	Public sphere
For example, the stone arrangement at Wurdi Youang consists of about 100 stones arranged in an egg-shaped oval about 50 metres (160 ft) across.	Public art	Public sphere
Transporting of water was usually completed using clay jars, used by many of the residents, and only replaced in the 20th century by the typical plastic bottles.	Public art	Public sphere
In New York City, the artists put up thousands of fliers, and activists posted them in Berlin, Lisbon, and Buenos Aires.	Public art	Public sphere
It was undertaken as an experiment in change, decay and rebirth, and by 2000, had largely disappeared into a landscape of overgrown vegetation.	Public art	Public sphere
Biography Ball was born in Waterloo, Iowa, where he was influenced by his mother's role as a theater director, while Nogues, from Buenos Aires, was inspired by his father's work in aerospace engineering.	Public art	Public sphere
George Washington (bust by Houdon) is a public artwork that is a limited edition copy of an original work by French neoclassical sculptor Jean Antoine Houdon that is on display inside the Indiana Statehouse, which is located in Indianapolis, Indiana, United States.	Public art	Public sphere
Wang NewCity Chicago, Eye Exam Group dynamics Michael Workman SF Bay Guardian, Business as unusual Artist collectives make the personal political in Peer Pleasure 2 By Katie Kurtz Smart Museum Exhibit, University of Chicago, 2002	Public art	Public sphere
Floyd has completed several public art works in Melbourne including at the Docklands and for the Eastlink Motorway.	Public art	Public sphere
The states with the most hillside letters are: Montana: 130 monograms California: 83 monograms Utah: 94 monograms Arizona: 63 monograms Nevada: 47 monograms Oregon: 39 monograms Idaho: 36 monograms United States Arizona California Colorado At least 31 monograms, possibly 33.	Public art	Public sphere
In 2007, the trout was repainted and restored and in 2012 the work was refurbished to celebrate the centenary of the Snowy River Shire.	Public art	Public sphere
It demonstrate how to succeed without being located by dogs, and when not to run to avoid being shot.	Public art	Public sphere
A sequencing fountain is an ornamental fountain that cycles through a series of patterns of water flow under the control of a programmable control unit.	Public art	Public sphere
The coarse particles return to the mill for re-grinding while the finer products are passed on to a subsequent stage of treatment.	Public art	Public sphere
Among other things, the project explores the function of art as gift and the effect of a gift economy on creative productivity.	Public art	Public sphere
See also List of attractions and monuments in Stanley Park Public art in Vancouver References External links Sculpture wearing a Canucks jersey with white towel.	Public art	Public sphere
Iyengar was a guest of the Garfinkels when he visited Philadelphia in 1976 and gave a public demonstration of yoga at Haverford College.	Public art	Public sphere
This is a list of colossal statues and other sculptures that were created, mostly or all carved, and remain in situ.	Public art	Public sphere
Form is known for projects that often span several years (see below), and for its ability to generate innovative partnerships with industry and corporate sponsors including Wesfarmers and BHP Billiton.	Public art	Public sphere
Commercial vessels are sized to accommodate the flow rate of water and range up to 14 feet in diameter.	Public art	Public sphere
In February 2017 the robot's creator, an Italian artist known as "Norma Jeane", lost contact with ShyBot.	Public art	Public sphere
In the construction stage of modeling the statue, Armando also made the decision to resize it to a height of 17 meters, apart from the base.	Public art	Public sphere
See also List of public art in Washington, D.C., Ward 6 References External links Media related to Alexander Robey Shepherd (statue) at Wikimedia Commons	Public art	Public sphere
The Laykyun Sekkya statue depicts a standing Gautama Buddha next to a reclining statue of Gautama Buddha, depicting the scene of Mahaparinirvana (Mahaparinibbana).	Public art	Public sphere
He soon started travelling the world, and in London people have mistaken Dolk's works for being art by Banksy.	Public art	Public sphere
A Ranney Collector is a type of radial well used to extract water from an aquifer with direct connection to a surface water source like a river or lake.	Public art	Public sphere
Artist information Jill Sebastian got her inspiration at a young age when she saw a woman painting a mural depicting labor strikes.	Public art	Public sphere
An undated menu from his restaurant is labeled as "Don the Beachcomber's Delectable Thirty", which states "this souvenir menu is available at fifty cents".	Public art	Public sphere
The first was a 2009 addition next to the statue of a wave crashing down over the Kook, carrying a wire mesh outline of another surfer about to knock the Kook off his board.	Public art	Public sphere
On the federal level, since 1963 the General Services Administration has maintained the Art in Architecture Program, which allocates one-half of one percent of construction cost for art projects.	Public art	Public sphere
Genna Panzarella, the first woman to receive Italy's honorable Maestra Madonnari title at the International Grazi di Curtatone competition, participated as well as Vera Bugatti, who also holds the Maestra Madonnari title.	Public art	Public sphere
She was a student of well-known artists such as William Forsyth, Alexander Archipenko and Lorado Taft, who she worked on Fountain of Time with.	Public art	Public sphere
In 2018, the Photobooth traveled across the United States for Inside Out Vote, with 6,185 portraits, which was to awaken a sense of empowerment and provide voter registration groups a unique platform to register, energize and empower voters in communities throughout the U.S.	Public art	Public sphere
Biography Vallauri moved to Brazil with his family, settling first in the seaside town of Santos, where he trained the technique of engraving - depicting people in the port of Santos - and later to the state capital.	Public art	Public sphere
He was able to visit Salvation Mountain for the last time in May 2013; the visit was recorded by KPBS (TV).	Public art	Public sphere
See also Australia's big things List of world's largest roadside attractions Timbertown References External links Australian Big Things	Public art	Public sphere
Issa Rae spoke at the groundbreaking ceremony at the end of Black History Month on February 29, 2020.	Public art	Public sphere
Public art is art in any media that has been planned and executed with the intention of being staged in the physical public domain.	Public art	Public sphere
Backwash steps can be implemented using air and/or water to disrupt the biomat and recover flow whenever possible.	Public art	Public sphere
The topic of the procession was used to emphasize theatrical or satirical aspects; in this respect the picture has parallels to The Burial of the Sardine, painted between 1812 and 1819.	Public art	Public sphere
Over the following years, some trees were replaced due to deer damage, and stone was laid in the floor to echo the cross ribs and support beams of the cathedral.	Public art	Public sphere
About the artist Based out of Erie, Pennsylvania, Wyten's work focuses on the abstract steel sculpture.	Public art	Public sphere
The sculpture is an abstract form made of several steel bars oriented diagonally to the ground; it is rust-colored and installed on the lawn.	Public art	Public sphere
Completed globes were mounted along bicycle trails in Grant Park north of the Field Museum of Natural History, on Navy Pier, and along Michigan Avenue.	Public art	Public sphere
Awards and recognition 2025 Texas State Artist for Sculpture: One of Texas's highest artistic honors, awarded by the Texas Commission on the Arts.	Public art	Public sphere
Impact on politics While the immediate impact of street art on policy changes or political decision-making can be hard to measure, the art form's influence in shaping political discourse is undeniable.	Public art	Public sphere
Due to its complexity, wildstyle can be difficult to read for those unfamiliar with the form and process.	Public art	Public sphere
The Kongo cosmogram, a core symbol in Bakongo religion of the Kôngo people, represents man's origin, destiny, and path to salvation.	Public art	Public sphere
Viral phenomenon and public reaction The graffiti’s image quickly spread across various Serbian social media platforms, attracting a mixture of humorous reactions, satire, and criticism.	Public art	Public sphere
The project made public the list of all the companies registered in the Cayman Islands for the first time, exposing tax evasion practices by counterfeiting Certificate of Incorporation documents signed with his name.	Public art	Public sphere
Here are some photos of different types: Notes References Aquaculture Network Information Biology of the nitrogen cycle By Hermann Bothe, Stuart John Ferguson, William Edward Newton	Public art	Public sphere
Measuring 220 by 930 centimetres (87 by 366 in), Dublin's Last Supper is printed on vitreous enamel covering nine steel panels installed along Bloom Lane, part of the Millennium Walkway.	Public art	Public sphere
As Gaudí had created other flooring for the Casa Milà (namely an also-hexagonal parquet of oak and poplar), the tiles were only laid in less important rooms.	Public art	Public sphere
In Shaivism, the concept pictorially symbolises the transcendence of all duality including gender, with the spiritual lacking any distinctions, where energy and power (Shakti, Parvati) is unified and is inseparable with the soul and awareness (Brahman, Shiva).	Public art	Public sphere
The monument was redesigned in 1959 before an anticipated visit by Soviet leader Nikita Khrushchev, which was ultimately canceled.	Public art	Public sphere
Themes The Kalachakra Mandala for instance, contains 722 deities portrayed within the complex structure and geometry of the mandala itself.	Public art	Public sphere
The earliest are associated with the Pit Grave culture of the Pontic–Caspian steppe (and therefore with the Proto-Indo-Europeans according to the mainstream Kurgan hypothesis).	Public art	Public sphere
On the grounds of Yuzi Paradise (or 'Fool's Paradise') is also the Hotel of Modern Art." Wuhu Sculpture Park, Wuhu City, Anhui Province, China Zobon City Sculpture Garden, Shanghai More sculpture parks in China—listed on Birkbeck, University of London page You can add them in this section.	Public art	Public sphere
Epicenter is a public art work by artist Ernest Carl Shaw located at the Lynden Sculpture Garden near Milwaukee, Wisconsin.	Public art	Public sphere
William Moreau, a partner in the firm, stated, "He [Welsh] was instrumental in the growth of our firm....We wanted to try to establish a permanent memorial to him" (qtd.	Public art	Public sphere
A moon is on the proper front, a troll-like creature is on the proper left, a full sun is on the proper back, and a man with a long beard is on the proper right.	Public art	Public sphere
Trakas described the condition of the peninsula when he first saw it in a New York Times article with : “When I got here it was totally overgrown.	Public art	Public sphere
Some were in walls while others were found in the foundations (which were often re-used by the Victorians for their new buildings).	Public art	Public sphere
This time period may have been projected to end sometime between 7.3.0.0.0 and 7.5.0.0.0 — 295 and 256 BCE, respectively.	Public art	Public sphere
Crawford created a companion set of bronze doors for the House wing of the Capitol, the Revolutionary War Door.	Public art	Public sphere
Hebrew inscription:שמואל זיגלבוים (1895 – 1943), נציג הבונד במועצה הלאומי[ת] של ממשלת פולין הגולה בלונדון.	Public art	Public sphere
Each of the 15 cultural gems was choreographed, by five theatre makers: Peter Hayes, Natalie Fisher, Fiona du Plooy, Celeste Botha and Sensei Ndlovu.	Public art	Public sphere
The center claims that they look for inclusion of the Chicano student and seeks to create spaces to inspire the celebration of culture.	Public art	Public sphere
The Detroit Chimera Graffiti Mural is a mural by artist Kobie Solomon on the west-facing wall of the Russell Industrial Center's building number two located at 1600 Clay Avenue in Detroit, Michigan.	Public art	Public sphere
Elms were the main specimens used, along with pines, junipers, cypresses, and bamboos; plums were the favored fruit trees, along with peaches and oranges.	Public art	Public sphere
Artists featured include up-and-coming talents as well as established street artists from different cities around the world.	Public art	Public sphere
The 35 Snowdogs include designs based on, amongst others, ash trees, from which Ashford derives its name; a Kentish oast house, the Ashford coat of arms, the infinity symbol (invented by an Ashfordian), and a dog decorated by Mr Doodle (Sam Cox).	Public art	Public sphere
In collaboration with Alessandro Ludovico and Ubermorgen, Cirio created the project Amazon Noir to criticize the abuse of copyright laws for digital content misappropriated by private corporations.	Public art	Public sphere
After completing The Minute Man in 1875, French studied sculpture in Florence, Italy, for a year, during part of which he worked out of Thomas Ball's studio.	Public art	Public sphere
The fountains were fed by reservoirs in the upper garden, while the Samson fountain was fed by a specially-constructed aqueduct four kilometers in length.	Public art	Public sphere
Since December 1st 2016 the Monochrome Rose streetcar by Pipilotti Rist has served as a connection between the artworks along the 6.5-kilometre route connecting Cornavin and Bernex.	Public art	Public sphere
The work consists of 20 illuminated fiberglass canopies that provide light and also serve as shelter for users during inclement weather.	Public art	Public sphere
Joe McNamara Joe McNamara is noted in Ireland for a series of protests against Anglo-Irish Bank and the government's handling of the Irish financial crisis.	Public art	Public sphere
Rist had already submitted her project idea to the authorities in 2009, but it was not until seven years later that she was awarded the contract: "When I submitted it, there were hardly any themed or advertising streetcars.	Public art	Public sphere
Keim's focus on carefully preparing the painting ground came from his study of older frescos and their state of preservation.	Public art	Public sphere
Buddy Bears are painted, life-size fiberglass bear sculptures developed by German businesspeople Klaus and Eva Herlitz, in cooperation with sculptor Roman Strobl.	Public art	Public sphere
The two vertical arms of the sculpture evoke the religious scene of Moses holding the tablet of the Ten Commandments in his outstretched arms.	Public art	Public sphere
Besides being made of earth dug out and piled up, some of the geoglyphs are made by placing stones next to each other.	Public art	Public sphere
He collaborated with governments and businesses, to produce works ranging from small murals to large-scale installations on buildings, industrial structures, and canvas.	Public art	Public sphere
"Not A Cornfield" was a 2005 art project that transformed a 32-acre (130,000 m2) industrial brownfield (today part of Los Angeles State Historic Park in the historic center of Los Angeles) into a cornfield for one agricultural cycle.	Public art	Public sphere
Pre-Hispanic Cemetery 33°36′39.94″S 70°45′15.81″W Two cemeteries were also found at the foot of the hill, presumably diaguita-Inca, separated from each other by approximately 600 metres (2,000 ft).	Public art	Public sphere
1 in 2014, an artwork consisting of 45 kilograms (99 lb) of 18-carat rose gold, 18-carat palladium white gold in rod and pipe form, golden wires and leaves.	Public art	Public sphere
Women’s artwork Women in the Asir region are traditionally responsible for plastering and painting the walls, corridors, and ceilings of their homes.	Public art	Public sphere
Artificial waterfalls were popular in Europe in the late 19th and early 20th centuries, including the famous waterfall in Viktoriapark in Berlin.	Public art	Public sphere
Switching devices Decorative fountain systems employ fluid amplifiers to generate their decorative displays and effects.	Public art	Public sphere
In all, there are four feathered serpents (two from the Wagner Collection) that accompany nine plants each.	Public art	Public sphere
Locals have nicknamed Magic Carpet Ride as The Cardiff Kook, a pejorative name popularized by the local surfing community.	Public art	Public sphere
Street art in Melbourne These are the examples for how council of Melbourne allows artists to show their talents to the world.	Public art	Public sphere
References External links Official Invurt website Official Irikanji website Archived 7 August 2016 at the Wayback Machine Damn It!	Public art	Public sphere
The tomb of Tommaso Pellegrini, an important figure who in his 1492 will stipulated that his burial take place in the family chapel, is on the left wall.	Public art	Public sphere
The mountain is a popular hiking spot, which has seen a surge in the number of ascensions in recent years.	Public art	Public sphere
