text	topic	parent_L1
Note however that the converse is not true in general: Λ f {\displaystyle \Lambda _{f}} may be zero even if f {\displaystyle f} has fixed points, as is the case for the identity map on odd-dimensional spheres.	Theorems in mathematical analysis	Mathematical theorems
However, C has no extension of degree 2, because every quadratic complex polynomial has a complex root, as mentioned above.	Theorems in mathematical analysis	Mathematical theorems
Applying Theorem 2 (whose assumptions are verified when p i {\displaystyle p_{i}} is restricted to a bounded interval) yields π ( t , p − i ) − π ( 0 , p − i ) = ∫ 0 p i x i ∗ ( s , p − i ) d s , {\displaystyle \pi (t,p_{-i})-\pi (0,p_{-i})=\int _{0}^{p_{i}}x_{i}^{\ast }(s,p_{-i})ds,} i.e.	Theorems in mathematical analysis	Mathematical theorems
To do this, we define g ( x ) = { f ( x ) , x ∈ F , 1 m ( Q j ) ∫ Q j f ( t ) d t , x ∈ Q j , {\displaystyle g(x)={\begin{cases}f(x),&x\in F,\\{\frac {1}{m(Q_{j})}}\int _{Q_{j}}f(t)\,dt,&x\in Q_{j},\end{cases}}} and let b = f − g.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle \limsup _{n\to \infty }{\frac {\mathbb {E} [S_{1,n}]^{2}}{\mathbb {E} [S_{1,n}^{2}]}}>0.} We have that Pr ( ⋃ i = m n A i ) = Pr ( S m , n > 0 ) .	Theorems in mathematical analysis	Mathematical theorems
This is because g n ( G n − 1 ( z ) ) {\displaystyle g_{n}(G_{n-1}(z))} occurs throughout the expansion.	Theorems in mathematical analysis	Mathematical theorems
(1950), "The second adjoint of a C* algebra", Proceedings of the International Congress of Mathematicians 1950 (PDF), vol.	Theorems in mathematical analysis	Mathematical theorems
If the integral of a function f is uniformly bounded over all intervals, and g is a bounded non-negative monotonically decreasing function, then the integral of fg is a convergent improper integral.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle f(z,\tau )=q^{1/12}(p^{1/2}-p^{-1/2})\prod _{n\geq 1}(1-q^{n}p)(1-q^{n}/p).} See also Herglotz–Zagier function References Serge Lang, Elliptic functions, ISBN 0-387-96508-4 C.	Theorems in mathematical analysis	Mathematical theorems
(1980), "Precise bounds in the theorems of Schottky and Picard", Journal of the London Mathematical Society, 21 (2): 279–286, doi:10.1112/jlms/s2-21.2.279, ISSN 0024-6107, MR 0575385 Jenkins, J.	Theorems in mathematical analysis	Mathematical theorems
Consider the problem of finding an element u {\displaystyle u} in V {\displaystyle V} such that a ( u , v ) = L ( v ) {\displaystyle a(u,v)=L(v)} for all v {\displaystyle v} in V .	Theorems in mathematical analysis	Mathematical theorems
If the C*-algebra A {\displaystyle {\mathfrak {A}}} acts topologically irreducibly on the Hilbert space H {\displaystyle {\mathcal {H}}} , then it acts algebraically irreducibly.	Theorems in mathematical analysis	Mathematical theorems
References Bibliography Bott, Raoul; Duffin, Richard, "Impedance synthesis without use of transformers", Journal of Applied Physics, vol.	Theorems in mathematical analysis	Mathematical theorems
In every one of the above-mentioned works, some restrictions on the functions φ ( x ) {\displaystyle \varphi (x)} and f ( x ) {\displaystyle f(x)} were imposed.	Theorems in mathematical analysis	Mathematical theorems
In particular, for each k {\displaystyle k} there is a subsequence ( y k , φ k ( n ) ) n ∈ N {\displaystyle (y_{k,\varphi _{k}(n)})_{n\in \mathbb {N} }} converging uniformly to a continuous function y k : I → R {\displaystyle y_{k}:I\to \mathbb {R} } .	Theorems in mathematical analysis	Mathematical theorems
Statement Let ( V , ‖ ⋅ ‖ ) {\displaystyle (V,\|\cdot \|)} be an n {\displaystyle n} -dimensional normed vector space.	Theorems in mathematical analysis	Mathematical theorems
Proof We can use the results about convergence of the sequence of partial sums of the infinite series and apply them to the convergence of the infinite series itself.	Theorems in mathematical analysis	Mathematical theorems
Once u {\displaystyle u} and v {\displaystyle v} have been constructed, one has to check that the resulting function f {\displaystyle f} does indeed have all the required properties.	Theorems in mathematical analysis	Mathematical theorems
After Weierstrass and Runge, many mathematicians (in particular Walsh, Keldysh, Lavrentyev, Hartogs, and Rosenthal) had been working on the same problem.	Theorems in mathematical analysis	Mathematical theorems
In applications s is usually on the critical line, and the positive integers M and N are chosen to be about (2πIm(s))1/2.	Theorems in mathematical analysis	Mathematical theorems
The Remmert–Stein theorem is implied by a proper mapping theorem due to Bishop (1964), see Aguilar & Verjovsky (2021).	Theorems in mathematical analysis	Mathematical theorems
In mathematics, the Denjoy–Luzin–Saks theorem states that a function of generalized bounded variation in the restricted sense has a derivative almost everywhere, and gives further conditions of the set of values of the function where the derivative does not exist.	Theorems in mathematical analysis	Mathematical theorems
Therefore, one can output α = SDP ( B ) {\displaystyle \alpha ={\text{SDP}}(B)} which satisfies ‖ A ‖ ◻ ≤ α ≤ C ‖ A ‖ ◻ with C = K G R .	Theorems in mathematical analysis	Mathematical theorems
In mathematics, the Cauchy–Kovalevskaya theorem (also written as the Cauchy–Kowalevski theorem) is the main local existence and uniqueness theorem for analytic partial differential equations associated with Cauchy initial value problems.	Theorems in mathematical analysis	Mathematical theorems
And in any dimension, if f {\displaystyle f} has Hölder continuous derivative, then the linearizing homeomorphism is differentiable at the equilibrium and its differential at the equilibrium is the identity.	Theorems in mathematical analysis	Mathematical theorems
This condition is equivalent to | z | ≤ tanh ⁡ π 4 {\displaystyle |z|\leq \tanh {\pi \over 4}} and hence f is starlike on any disk |z| < r with r ≤ tanh π/4.	Theorems in mathematical analysis	Mathematical theorems
46–47, ISBN 0821840495 Hartogs, Friedrichs; Rosenthal, Arthur (1931), "Über Folgen analytischer Funktionen", Mathematische Annalen, 104: 606–610, doi:10.1007/bf01457959, S2CID 179177370	Theorems in mathematical analysis	Mathematical theorems
In a typical Phragmén–Lindelöf argument, we introduce a certain multiplicative factor h ϵ {\displaystyle h_{\epsilon }} satisfying lim ϵ → 0 h ϵ = 1 {\textstyle \lim _{\epsilon \to 0}h_{\epsilon }=1} to "subdue" the growth of f {\displaystyle f} .	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle 2\cdot s(x)=\lim _{\varepsilon \to 0}s(x+\varepsilon )+\lim _{\varepsilon \to 0}s(x-\varepsilon ).} The Fourier series on the right-hand side of Eq.2 is then understood as a (conditionally convergent) limit of symmetric partial sums.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle \operatorname {Re} f(0)=\int _{0}^{1}\operatorname {Re} f(R{\rm {e}}^{2\pi {\rm {i}}s}){\,{\rm {d}}}s.} Since f is regular and nonconstant, we have that Re f is also nonconstant.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle \arctan 1={\tfrac {\pi }{4}}.} G a ( z ) {\displaystyle G_{a}(z)} is called the generating function of the sequence a .	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle \mathbb {R} .} Blumberg spaces More generally, a Blumberg space is a topological space X {\displaystyle X} for which any function f : X → R {\displaystyle f:X\to \mathbb {R} } admits a continuous restriction on a dense subset of X .	Theorems in mathematical analysis	Mathematical theorems
Dirichlet and Legendre conjectured, and de la Vallée Poussin proved, that if a and d are coprime, then π d , a ( x ) ∼ Li ⁡ ( x ) φ ( d ) , {\displaystyle \pi _{d,a}(x)\sim {\frac {\operatorname {Li} (x)}{\varphi (d)}}\ ,} where φ is Euler's totient function.	Theorems in mathematical analysis	Mathematical theorems
Although the rules could be stated in terms of ƒ, stating them in terms of ω has a mnemonic advantage, which is that we choose the change of variables u(t) that has the same symmetry as ω.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle {n \choose k_{1},k_{2},\ldots ,k_{m}}={\frac {n!}{k_{1}!\,k_{2}!\cdots k_{m}!}}} are the multinomial coefficients.	Theorems in mathematical analysis	Mathematical theorems
The identity asserts the equality of the energy of a periodic signal (given as the integral of the squared amplitude of the signal) and the energy of its frequency domain representation (given as the sum of squares of the amplitudes).	Theorems in mathematical analysis	Mathematical theorems
History The Poincaré–Birkhoff theorem was discovered by Henri Poincaré, who published it in a 1912 paper titled "Sur un théorème de géométrie", and proved it for some special cases.	Theorems in mathematical analysis	Mathematical theorems
Then: max S k min x ∈ S k , ‖ x ‖ = 1 ( A x , x ) = λ k ↓ , min S k − 1 max x ∈ S k − 1 ⊥ , ‖ x ‖ = 1 ( A x , x ) = λ k ↓ .	Theorems in mathematical analysis	Mathematical theorems
To be more concrete, let T {\displaystyle T} be a map from X {\displaystyle X} to Y {\displaystyle Y} with domain Dom ⁡ ( T ) , {\displaystyle \operatorname {Dom} (T),} written T : Dom ⁡ ( T ) ⊆ X → Y .	Theorems in mathematical analysis	Mathematical theorems
Frobenius Let X {\displaystyle X} be a variety defined over the finite field k {\displaystyle k} with q {\displaystyle q} elements and let X ¯ {\displaystyle {\bar {X}}} be the base change of X {\displaystyle X} to the algebraic closure of k {\displaystyle k} .	Theorems in mathematical analysis	Mathematical theorems
This is technically simplest in the case where the common boundary is the unit circle | z | = 1 {\displaystyle |z|=1} in the complex plane.	Theorems in mathematical analysis	Mathematical theorems
Since, however, the operators involved are necessarily unbounded (as noted above), there are tricky domain issues that allow for counter-examples.	Theorems in mathematical analysis	Mathematical theorems
Our choice of k {\displaystyle k} is arbitrary, hence x {\displaystyle x} belongs to ⋂ k = 0 ∞ C k {\displaystyle {\textstyle \bigcap _{k=0}^{\infty }C_{k}}} and the proof is complete.	Theorems in mathematical analysis	Mathematical theorems
Proof The proof requires the basic facts about monotonic functions: An increasing function f on an interval I has at most countably many points of discontinuity.	Theorems in mathematical analysis	Mathematical theorems
Also note that the issue is not just the constant functions, because it is the same as saying that adding a constant value to a function can increase its integral while the integral of its derivative remains the same.	Theorems in mathematical analysis	Mathematical theorems
This is the meaning of the following regularity results, and it is illustrated by the saddle equilibrium in the example below.	Theorems in mathematical analysis	Mathematical theorems
In mathematics, the Goldbach–Euler theorem (also known as Goldbach's theorem), states that the sum of 1/(p − 1) over the set of perfect powers p, excluding 1 and omitting repetitions, converges to 1: ∑ p ∞ 1 p − 1 = 1 3 + 1 7 + 1 8 + 1 15 + 1 24 + 1 26 + 1 31 + ⋯ = 1.	Theorems in mathematical analysis	Mathematical theorems
If the sequence ( e k ) {\displaystyle (e_{k})} is a complete orthonormal basis, then x ′ = x {\displaystyle x'=x} , and the inequality becomes an equality known as Parseval's identity.	Theorems in mathematical analysis	Mathematical theorems
Indeed, a surjective continuous linear operator T : E → F {\displaystyle T:E\to F} factors as T : E → p E / ker ⁡ T → T 0 F .	Theorems in mathematical analysis	Mathematical theorems
Formal statement If P is a (nonconstant) polynomial with complex coefficients, all zeros of P' belong to the convex hull of the set of zeros of P.	Theorems in mathematical analysis	Mathematical theorems
This theorem bears the name of Dutch mathematician Herman Looman and Soviet mathematician Dmitrii Menshov.	Theorems in mathematical analysis	Mathematical theorems
In measure theory, a branch of mathematics, Kakutani's theorem is a fundamental result on the equivalence or mutual singularity of countable product measures.	Theorems in mathematical analysis	Mathematical theorems
If one of the two factors is the Dirac comb, one obtains periodic summation on one side and sampling on the other side of the equation.	Theorems in mathematical analysis	Mathematical theorems
In this context, the single-crossing condition is sometimes referred to as the Gans-Smart condition.	Theorems in mathematical analysis	Mathematical theorems
First, it implies that a function that is holomorphic in an open set is in fact infinitely differentiable there.	Theorems in mathematical analysis	Mathematical theorems
The condition ⁠∂R/∂y⁠ ≠ 0 means that (a, b) is a regular point of the implicit curve of implicit equation R(x, y) = 0 where the tangent is not vertical.	Theorems in mathematical analysis	Mathematical theorems
A moving liquid has a velocity—a speed and a direction—at each point, which can be represented by a vector, so that the velocity of the liquid at any moment forms a vector field.	Theorems in mathematical analysis	Mathematical theorems
The antiderivative version of the theorem then follows from the fundamental theorem of calculus in the case when f {\displaystyle f} is also assumed to be continuous.	Theorems in mathematical analysis	Mathematical theorems
If it is assumed that a function f : R n → R {\displaystyle f:\mathbb {R} ^{n}\to \mathbb {R} } is globally continuous and separately differentiable on each variable (all partial derivatives exist everywhere), it is not true that f {\displaystyle f} will necessarily be differentiable.	Theorems in mathematical analysis	Mathematical theorems
But Well {\displaystyle \operatorname {Well} } contains all the ordinals in particular and it is known (the Burali-Forti paradox) that the class of all the ordinals is a proper class; i.e., not a set, contradicting that Well ⁡ ( X ) {\displaystyle \operatorname {Well} (X)} is a set.	Theorems in mathematical analysis	Mathematical theorems
This article incorporates material from Banach fixed point theorem on PlanetMath, which is licensed under the Creative Commons Attribution/Share-Alike License.	Theorems in mathematical analysis	Mathematical theorems
In a less technical language, implicit functions exist and can be differentiated, if the curve has a non-vertical tangent.	Theorems in mathematical analysis	Mathematical theorems
Milman's theorem states that one can replace one of the bodies by its image under a properly chosen volume-preserving linear map so that the left-hand side of the Brunn–Minkowski inequality is bounded by a constant multiple of the right-hand side.	Theorems in mathematical analysis	Mathematical theorems
However, the problem of finding a complementary edge is PPA-complete even for n = 2 {\displaystyle n=2} dimensions.	Theorems in mathematical analysis	Mathematical theorems
Informally, if the Fourier transform of a function f {\displaystyle f} vanishes on a certain set Z {\displaystyle Z} , the Fourier transform of any linear combination of translations of f {\displaystyle f} also vanishes on Z {\displaystyle Z} .	Theorems in mathematical analysis	Mathematical theorems
Since the first involution has an odd number of fixed points, so does the second, and therefore there always exists a representation of the desired form.	Theorems in mathematical analysis	Mathematical theorems
The result is useful in the study of the Riemann zeta function, and is a special case of the Phragmén–Lindelöf principle.	Theorems in mathematical analysis	Mathematical theorems
the assumption that an agent will prefer or at least consider equivalent two dollars to one dollar is unobjectionable).	Theorems in mathematical analysis	Mathematical theorems
See also Jacobi operator James Alexander Shohat Jean Favard References Chihara, Theodore Seio (1978), An introduction to orthogonal polynomials, Mathematics and its Applications, vol.	Theorems in mathematical analysis	Mathematical theorems
The Minkowski–Steiner formula is used, together with the Brunn–Minkowski theorem, to prove the isoperimetric inequality.	Theorems in mathematical analysis	Mathematical theorems
Vladimir Arnold, "On functions of three variables", Proceedings of the USSR Academy of Sciences, 114 (1957), pp.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle L_{A}(\Omega )=\left\{u\in M_{f}(\Omega ):\|u\|_{A,\Omega }=\inf\{k>0:\int _{\Omega }A\left({\frac {|u(x)|}{k}}\right)~dx\leq 1\}<\infty \right\}.} The space L A ( Ω ) {\displaystyle L_{A}(\Omega )} is an example of an Orlicz space.	Theorems in mathematical analysis	Mathematical theorems
If f is a formal power series, then the above formula does not give the coefficients of the compositional inverse series g directly in terms for the coefficients of the series f.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle f(re^{i\theta })\to f_{1}(e^{i\theta })\qquad {\text{for almost every }}\theta .} The natural question is, with this boundary function defined, will we converge pointwise to this function by taking a limit in any other way?	Theorems in mathematical analysis	Mathematical theorems
Then there exists a measurable function f : X → Y {\displaystyle f:X\to Y} such that, for all x ∈ X {\displaystyle x\in X} , ∃ y , R ( x , y ) {\displaystyle \exists y,R(x,y)} if and only if R ( x , f ( x ) ) {\displaystyle R(x,f(x))} .	Theorems in mathematical analysis	Mathematical theorems
The proof below follows the standard treatment that can be found in Benedetto & Czaja (2009), Stein & Shakarchi (2005), Wheeden & Zygmund (1977) and Rudin (1987).	Theorems in mathematical analysis	Mathematical theorems
η ( τ ) = q 1 / 24 ∏ n ≥ 1 ( 1 − q n ) {\displaystyle \eta (\tau )=q^{1/24}\prod _{n\geq 1}(1-q^{n})} , with q = e2π i τ is the Dedekind eta function.	Theorems in mathematical analysis	Mathematical theorems
Statement Suppose z is defined as a function of w by an equation of the form z = f ( w ) {\displaystyle z=f(w)} where f is analytic at a point a and f ′ ( a ) ≠ 0.	Theorems in mathematical analysis	Mathematical theorems
Also, closed linear operators in functional analysis (linear operators with closed graphs) are typically not continuous.	Theorems in mathematical analysis	Mathematical theorems
The closed, measurable set ∂ V {\displaystyle \partial V} is oriented by outward-pointing normals, and n ^ {\displaystyle \mathbf {\hat {n}} } is the outward pointing unit normal at almost each point on the boundary ∂ V {\displaystyle \partial V} .	Theorems in mathematical analysis	Mathematical theorems
Peano's theorem requires that the right-hand side of the differential equation be continuous, while Carathéodory's theorem shows existence of solutions (in a more general sense) for some discontinuous equations.	Theorems in mathematical analysis	Mathematical theorems
For example, f(1, 5) = f(4, 5) = 1/2, f(2, 5) = f(3, 5) = 0, f(1, 6) = 1/2, f(5, 6) = 0, f(1, 7) = 5/6, f(2, 7) = f(4, 7) = 1/2, f(3, 7) = f(5, 7) = 0, f(6, 7) = 1/3, f(1, 8) = 1/2, f(3, 8) = f(5, 8) = f(7, 8) = 0, f(1, 9) = 5/6, f(2, 9) = f(5, 9) = 0, f(4, 9) = f(7, 9) = 1/2, f(8, 9) = 1/3.	Theorems in mathematical analysis	Mathematical theorems
To make this more formal, one has to explain that T is bounded only on a dense subset and can be completed.	Theorems in mathematical analysis	Mathematical theorems
Restricting z to K and taking Riemann approximating sums for the integral on the right hand side yields the required uniform approximation of z ¯ {\displaystyle {\bar {z}}} by a rational function.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle (n-1)^{x}(n-1)!\leq \Gamma (n+x)\leq n^{x}(n-1)!.} From previous work this expands to ( n − 1 ) x ( n − 1 ) !	Theorems in mathematical analysis	Mathematical theorems
By the Intermediate Value Theorem there exists x ∗ ∈ ( x 0 , x 1 ) {\displaystyle x^{*}\in \left(x_{0},x_{1}\right)} such that v ( x ∗ ) = 0 {\displaystyle v\left(x^{*}\right)=0} .	Theorems in mathematical analysis	Mathematical theorems
Klee reformulated this as a compactness criterion for the unit sphere in 1962 and assumes that this criterion characterizes any weakly compact quantities.	Theorems in mathematical analysis	Mathematical theorems
A linear map f : E → F {\displaystyle f:E\to F} between topological vector spaces is said to be nearly open if, for each neighborhood U {\displaystyle U} of zero, the closure f ( U ) ¯ {\displaystyle {\overline {f(U)}}} contains a neighborhood of zero.	Theorems in mathematical analysis	Mathematical theorems
In functional analysis and related branches of mathematics, the Banach–Alaoglu theorem (also known as Alaoglu's theorem) states that the closed unit ball of the dual space of a normed vector space is compact in the weak* topology.	Theorems in mathematical analysis	Mathematical theorems
It is a generalization of the famous Lax–Milgram theorem, which gives conditions under which a bilinear function can be "inverted" to show the existence and uniqueness of a weak solution to a given boundary value problem.	Theorems in mathematical analysis	Mathematical theorems
Let Q and P be two self-adjoint operators satisfying the canonical commutation relation, [Q, P] = i, and s and t two real parameters.	Theorems in mathematical analysis	Mathematical theorems
( x + n ) ( x + n − 1 ) ⋯ ( x + 1 ) x {\displaystyle {\frac {n^{x}n!}{(x+n)(x+n-1)\cdots (x+1)x}}} is sandwiched in between.	Theorems in mathematical analysis	Mathematical theorems
Then the theorem states that for analytic functions f, if f(0, ...,0) = 0, and f(z, z2, ..., zn) as a power series has some term only involving z, we can write (locally near (0, ..., 0)) f(z, z2, ..., zn) = W(z)h(z, z2, ..., zn) with h analytic and h(0, ..., 0) not 0, and W a Weierstrass polynomial.	Theorems in mathematical analysis	Mathematical theorems
If there exists an attractive fixed point α, meaning |f(z) − α| ≤ ρ|z − α| for 0 ≤ ρ < 1, then Tn(z) → T(z) ≡ α along γ = γ(cn, z), provided (for example) c n = n {\displaystyle c_{n}={\sqrt {n}}} .	Theorems in mathematical analysis	Mathematical theorems
The fixed-point lemma for normal functions is a basic result in axiomatic set theory stating that any normal function has arbitrarily large fixed points (Levy 1979: p.	Theorems in mathematical analysis	Mathematical theorems
Its closure cl(Mh) in the norm of H is a closed linear subspace, with corresponding orthogonal projection P : H → cl(Mh) in L(H).	Theorems in mathematical analysis	Mathematical theorems
Observing that the analog fails in positive characteristic, Deligne suggested that, in positive characteristic, a tensor product should be replaced by a (certain) local convolution product.	Theorems in mathematical analysis	Mathematical theorems
On the other hand, every subset whose consensus value is 1 / n {\displaystyle 1/n} , must have total length 1 / n {\displaystyle 1/n} (because of the n {\displaystyle n} -th measure).	Theorems in mathematical analysis	Mathematical theorems
References Aguilar, Carlos Martínez; Verjovsky, Alberto (2021), Chow's Theorem Revisited, arXiv:2101.09872 Bishop, Errett (1964), "Conditions for the Analycity of certain sets", Michigan Math.	Theorems in mathematical analysis	Mathematical theorems
They emphasized a duality between a group and its character group, though their framework did not yet extend to general locally compact abelian groups.	Theorems in mathematical analysis	Mathematical theorems
Since the middle inequality (for sequences of real numbers) is always true, the directions of the other inequalities are easy to remember.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle (U_{t})_{t\in \mathbb {R} }.} The precise definition of C ∗ ( R ) {\displaystyle C^{*}(\mathbb {R} )} is as follows.	Theorems in mathematical analysis	Mathematical theorems
If I is any open interval in R containing 0 (possibly I = R), then there exists a smooth function F(t, x) defined on I×U, such that ∂ k F ∂ t k | ( 0 , x ) = f k ( x ) , {\displaystyle \left.{\frac {\partial ^{k}F}{\partial t^{k}}}\right|_{(0,x)}=f_{k}(x),} for k ≥ 0 and x in U.	Theorems in mathematical analysis	Mathematical theorems
History of the problem In some fields of mathematics and mathematical physics, sums of the form S = ∑ a < k ≤ b φ ( k ) e 2 π i f ( k ) ( 1 ) {\displaystyle S=\sum _{a<k\leq b}\varphi (k)e^{2\pi if(k)}\qquad (1)} are under study.	Theorems in mathematical analysis	Mathematical theorems
Then Tucker's lemma states that T contains a complementary edge - an edge (a 1-simplex) whose vertices are labelled by the same number but with opposite signs.	Theorems in mathematical analysis	Mathematical theorems
Note that f ∗ {\displaystyle f^{*}} and g ∗ {\displaystyle g^{*}} are the convex conjugates of f {\displaystyle f} and g {\displaystyle g} , respectively, and A ∗ {\displaystyle A^{*}} is the adjoint operator.	Theorems in mathematical analysis	Mathematical theorems
References Demailly, Jean-Pierre (1987), "Nombres de Lelong généralisés, théorèmes d'intégralité et d'analyticité", Acta Mathematica, 159 (3): 153–169, doi:10.1007/BF02392558, ISSN 0001-5962, MR 0908144 Harvey, F.	Theorems in mathematical analysis	Mathematical theorems
Statement of the result Let A be a Lebesgue-measurable subset of d-dimensional Euclidean space Rd and let φ : Rd → R be a measurable function with ∫ A e − φ ( x ) d x < ∞ .	Theorems in mathematical analysis	Mathematical theorems
These estimates imply that each sum ∑ m ≥ 0 ∂ α F m {\displaystyle \sum _{m\geq 0}\partial ^{\alpha }F_{m}} is uniformly convergent and hence that F = ∑ m ≥ 0 F m {\displaystyle F=\sum _{m\geq 0}F_{m}} is a smooth function with ∂ α F = ∑ m ≥ 0 ∂ α F m .	Theorems in mathematical analysis	Mathematical theorems
Caristi fixed-point theorem can be applied to derive other classical fixed-point results, and also to prove the existence of bounded solutions of a functional equation.	Theorems in mathematical analysis	Mathematical theorems
In mathematics, Malmquist's theorem, is the name of any of the three theorems proved by Axel Johannes Malmquist (1913, 1920, 1941).	Theorems in mathematical analysis	Mathematical theorems
Stated in this form, in the past the result was sometimes referred to as the Rellich–Kondrachov selection theorem, since one "selects" a convergent subsequence.	Theorems in mathematical analysis	Mathematical theorems
(sequence A306499 in the OEIS) For fundamental discriminants of imaginary quadratic fields (k = −3, −4, −7, −8, −11, −15, −19, −20, −23, −24, −31, −35, −39, −40, −43, −47, −51, −52, −55, −56, −59, ...	Theorems in mathematical analysis	Mathematical theorems
In mathematics, the Minkowski–Steiner formula is a formula relating the surface area and volume of compact subsets of Euclidean space.	Theorems in mathematical analysis	Mathematical theorems
As norm-closed, convex sets are weakly closed (Hahn–Banach theorem), norm-closures of convex bounded sets in Hilbert spaces or reflexive Banach spaces are weakly compact.	Theorems in mathematical analysis	Mathematical theorems
{\displaystyle \sum _{p}^{\infty }{\frac {1}{p-1}}=\sum _{m=2}^{\infty }\sum _{n=2}^{\infty }{\frac {1}{m^{n}}}=1.} See also Goldbach's conjecture List of sums of reciprocals References Viader, Pelegrí; Bibiloni, Lluís; Paradís, Jaume (2006).	Theorems in mathematical analysis	Mathematical theorems
In mathematics, in the study of dynamical systems, the Hartman–Grobman theorem or linearization theorem is a theorem about the local behaviour of dynamical systems in the neighbourhood of a hyperbolic equilibrium point.	Theorems in mathematical analysis	Mathematical theorems
If the center does not map to zero, one has a more interesting theory, particularly if one restricts oneself to central representations.	Theorems in mathematical analysis	Mathematical theorems
In fact, let P and Q be differential operators (with coefficients that are differentiable sufficiently many times) and R = P ∘ Q .	Theorems in mathematical analysis	Mathematical theorems
Statement Every infinite-dimensional, separable Fréchet space is homeomorphic to R N , {\displaystyle \mathbb {R} ^{\mathbb {N} },} the Cartesian product of countably many copies of the real line R .	Theorems in mathematical analysis	Mathematical theorems
The problem can be stated as follows: Among all closed curves in the plane of fixed perimeter, which curve (if any) maximizes the area of its enclosed region?	Theorems in mathematical analysis	Mathematical theorems
See also Maier's matrix method References Maier, Helmut (1985), "Primes in short intervals", The Michigan Mathematical Journal, 32 (2): 221–225, doi:10.1307/mmj/1029003189, ISSN 0026-2285, MR 0783576, Zbl 0569.10023 Pintz, János (2007), "Cramér vs.	Theorems in mathematical analysis	Mathematical theorems
Statement Let ( D n ) n ≥ 1 {\displaystyle (D_{n})_{n\geq 1}} be a sequence of the above-defined random variables and let x ≥ 2 {\displaystyle x\geq 2} .	Theorems in mathematical analysis	Mathematical theorems
